,Channel Title,Channel Username,ID,Message,Date,Media Path
998,Sheger online-store,@Shageronlinestore,4263,"All in one table lamp socket

elevate your work place with all in one
3 light color desk lamp
this multifunctional desk lamp is designed to enhence your productivity and style
you can now charge your device with out the need of extra adaptors
available in different colors

     ዋጋ:-1700ብር

ውስን ፍሬ ነው ያለን

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-24 09:10:48+00:00,
1003,Sheger online-store,@Shageronlinestore,4258,"All in one table lamp socket

elevate your work place with all in one
3 light color desk lamp
this multifunctional desk lamp is designed to enhence your productivity and style
you can now charge your device with out the need of extra adaptors
available in different colors

     ዋጋ:-1700ብር

ውስን ፍሬ ነው ያለን

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-24 08:57:21+00:00,photos/@Shageronlinestore_4258.jpg
1004,Sheger online-store,@Shageronlinestore,4252," Solar induction wall lamp

 Human Body Induction  Light Operated 

 Model: CL-118
 Output: 5.5V, 1W
 Battery capacity: 1800mAh
 Angle of the sensor: 120°
 Induction distance: 5-8 meters
 Brightness: 600LM
 Quantity of LED: 1 LED

 Motion Sensor 
 Solar Powered 
 Auto ON/OFF
 Water proof
 Automatic Charging During the day 
 Automatic Light up when it gets dark 


     ዋጋ፦ 700 ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-24 06:12:33+00:00,
1005,Sheger online-store,@Shageronlinestore,4251," Solar induction wall lamp

 Human Body Induction  Light Operated 

 Model: CL-118
 Output: 5.5V, 1W
 Battery capacity: 1800mAh
 Angle of the sensor: 120°
 Induction distance: 5-8 meters
 Brightness: 600LM
 Quantity of LED: 1 LED

 Motion Sensor 
 Solar Powered 
 Auto ON/OFF
 Water proof
 Automatic Charging During the day 
 Automatic Light up when it gets dark 


     ዋጋ፦ 700 ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-24 06:12:23+00:00,
1015,Sheger online-store,@Shageronlinestore,4241," Solar induction wall lamp

 Human Body Induction  Light Operated 

 Model: CL-118
 Output: 5.5V, 1W
 Battery capacity: 1800mAh
 Angle of the sensor: 120°
 Induction distance: 5-8 meters
 Brightness: 600LM
 Quantity of LED: 1 LED

 Motion Sensor 
 Solar Powered 
 Auto ON/OFF
 Water proof
 Automatic Charging During the day 
 Automatic Light up when it gets dark 


     ዋጋ፦ 700 ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-24 05:59:59+00:00,photos/@Shageronlinestore_4241.jpg
1016,Sheger online-store,@Shageronlinestore,4240,"የፍሩት ማጠቢያ፣ማቅረቢያና መክተፊያ

ተጣጣፊና የሚዘረጋ
እላዩላይ ሲያጥቡበት ከስሩ ማፋሰሻ ያለዉ
ከንፁህ ማቴሪያል የተሰራ
Bpa free
    
            ዋጋ:- 750birr

ውስን ፍሬ ነው ያለን

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-23 19:35:41+00:00,
1019,Sheger online-store,@Shageronlinestore,4237,"የፍሩት ማጠቢያ፣ማቅረቢያና መክተፊያ

ተጣጣፊና የሚዘረጋ
እላዩላይ ሲያጥቡበት ከስሩ ማፋሰሻ ያለዉ
ከንፁህ ማቴሪያል የተሰራ
Bpa free
    
            ዋጋ:- 750birr

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-23 19:35:40+00:00,photos/@Shageronlinestore_4237.jpg
1020,Sheger online-store,@Shageronlinestore,4236,"Raincoat /የዝናብ ልብስ

ዋጋ፦   500  ብር

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-23 13:56:38+00:00,photos/@Shageronlinestore_4236.jpg
1021,Sheger online-store,@Shageronlinestore,4235,"Sonashi  2in1 Blender
          high quality 

    የጁስ የቡና የቅመም መፍጫ

Jar capacity:-1.8L
650 watt super powerful motor
unbreakable blender jar
2speed switch with pulse control
Stainless steel blade
Over heat protection 
Safety lock system

        ዋጋ:-3400ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-23 07:43:16+00:00,photos/@Shageronlinestore_4235.jpg
1022,Sheger online-store,@Shageronlinestore,4234," 12 Holes cup  + Silicon Baking Molds Muffin pan
ደጋግመው የሚጠቀሙት እና የማይዝ ሲልከን አብሮት ያለው 

  ዋጋ፦  900 ብር

ውስን ፍሬ ነው የቀረው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-23 04:44:58+00:00,photos/@Shageronlinestore_4234.jpg
1026,Sheger online-store,@Shageronlinestore,4230,"Traceless patch soap box 

የራሱ መለጠፊያ ስላለው ግድግዳ መብሳት አያስፈልግም
 ሁለት ሳሙናዎችን  የሚይዝ
strong and durable
can be water proof,oil proof and dust proof

      ዋጋ፦  350 ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-22 12:58:41+00:00,photos/@Shageronlinestore_4230.jpg
1027,Sheger online-store,@Shageronlinestore,4229,"Philips boiler (የውሃ ማፍያ)  

በራሱ ጊዜ የሚያጠፋ

 ጆጉ ለብቻው መንቀል የሚችል

1.7 ሊትር


    ዋጋ፦  3,800 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-22 11:35:11+00:00,photos/@Shageronlinestore_4229.jpg
1028,Sheger online-store,@Shageronlinestore,4228," 3in1 colorful water bottle
      High Quality
package includes2litter,
                                     900ml
                                      300ml


Motivational design-gives you motivation, reminds you to stay hydrated and drink enough water throughout the day

Convenient to carry


  ዋጋ፦ 1200ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-22 06:48:31+00:00,photos/@Shageronlinestore_4228.jpg
1029,Sheger online-store,@Shageronlinestore,4227,"#ልዩ_ቅናሽ 
Dr Gym Sterilizer Baby Feeding Bottle
         High Quality

ለልጆ ጤንነት ወሳኝ የጡጦ መቀቀያ
75ml ውሃ በመጨመር በ 8 ደቂቃዎች ውስጥ 6 ጡጦዎችን በአንድ ጊዜ መቀቀል የሚችል

Sterilizer 6 bottles in 8 minutes, it’s suitable normal size of milk bottle
Overheat protection by thermostal & thermo fuse
Only fill the the measuring cup with 75ml water & put on the switch power indicator
Easy to clean

Electric Sterilizer & Warmer
Material: Plastic & Stainless Steel Bottom
BPA Free
Power: 500W
Voltage: 220V-50Hz
Package Size: 236x236x337(mm)

       ዋጋ፦ 4200ብር

               

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-22 05:30:51+00:00,
1030,Sheger online-store,@Shageronlinestore,4226,"#ልዩ_ቅናሽ 
Dr Gym Sterilizer Baby Feeding Bottle
         High Quality

ለልጆ ጤንነት ወሳኝ የጡጦ መቀቀያ
75ml ውሃ በመጨመር በ 8 ደቂቃዎች ውስጥ 6 ጡጦዎችን በአንድ ጊዜ መቀቀል የሚችል

Sterilizer 6 bottles in 8 minutes, it’s suitable normal size of milk bottle
Overheat protection by thermostal & thermo fuse
Only fill the the measuring cup with 75ml water & put on the switch power indicator
Easy to clean

Electric Sterilizer & Warmer
Material: Plastic & Stainless Steel Bottom
BPA Free
Power: 500W
Voltage: 220V-50Hz
Package Size: 236x236x337(mm)

       ዋጋ፦ 4300ብር

              4000ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-22 05:29:25+00:00,photos/@Shageronlinestore_4226.jpg
1031,Sheger online-store,@Shageronlinestore,4225,"3.6L Glass dispenser jar with Bamboo stand

ለተለያዩ መጠጦች ማቅረቢያ
3.6 ሊትር የመያዝ አቅም ያለው
ማራኪ እና በዉብ ዲዛይን
ለቤትዎ ተጨማሪ ድምቀት የሚሆን

     ዋጋ:-3200ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-21 12:41:43+00:00,
1032,Sheger online-store,@Shageronlinestore,4224,"3.6L Glass dispenser jar with Bamboo stand

ለተለያዩ መጠጦች ማቅረቢያ
3.6 ሊትር የመያዝ አቅም ያለው
ማራኪ እና በዉብ ዲዛይን
ለቤትዎ ተጨማሪ ድምቀት የሚሆን

     ዋጋ:-3200ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-21 12:35:14+00:00,photos/@Shageronlinestore_4224.jpg
1037,Sheger online-store,@Shageronlinestore,4219," 3.6L Glass dispenser jar with Bamboo stand

ለተለያዩ መጠጦች ማቅረቢያ
ማራኪ እና በዉብ ዲዛይን
ለቤትዎ ተጨማሪ ድምቀት የሚሆን

     ዋጋ:-3200ብር

ዉስን ፍሬ ነው ያለን
 limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-21 12:26:09+00:00,photos/@Shageronlinestore_4219.jpg
1038,Sheger online-store,@Shageronlinestore,4218,"Origional sanford® 5 in 1hair styler

4 Attachement:- vent brush,curling wand,Hot air styler,nozzle
 አራት ጥቅሞችን ያካተተ
        ፎም
        ማለስለሻ
        ከርል መስሪያ 
 ለማንኛውም ፀጉር ተስማሚ
800 watt ሃይል የሚጠቀም
 የሙቀት መከላከያ ያለው
360° የሚዞር ገመድ
ለዊግ እና ለተፈጥሮዊ ፀጉር የሚሆን


ዋጋ፦    3200 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-21 07:46:02+00:00,photos/@Shageronlinestore_4218.jpg
1039,Sheger online-store,@Shageronlinestore,4217,"Plastic Cube Shoe Rack

ዘመናዊ የጫማ ማስቀመጫ
ፍሬሙ ጠንካራ የብረት ሽቦ
አካሉ የተወጠረ ጠንካራ ፕላስቲክ
 ብርሃን አስተላላፊ በር
 በቀላሉ የሚገጣጠም ቦታ ቆጣቢ
 ባለ 6 ደረጃ 12 ጥንድ ጫማ የሚይዝ

96cm ቁመት *31cm ስፋት *እና 44cm ርዝመት

     ዋጋ ፦    2800 ብር


ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A/""05B(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-21 06:22:28+00:00,photos/@Shageronlinestore_4217.jpg
1040,Sheger online-store,@Shageronlinestore,4216,"7pcs glass water set 

ውብ የሆነ የውሃ እንዲሁም ፈሳሽ መጠጦች ማቅረቢያ  

6 የራሱ የሆኑ ውብ ብርጭቆዎች እና 1 ጆግ ያለው

የቤትዎን ውበት የሚጨምር ምርጥ እቃ

ለራስዎ ቢያደርጉት፣ለወዳጅዎ በስጦታ ቢሰጡት የሚወዱት እቃ

ሙሉ set

         ዋጋ:-3200ብር

ውስን ፍሬ ነው ያለን

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2024-05-20 15:14:23+00:00,photos/@Shageronlinestore_4216.jpg
